year,region,pathway,total_capacity_mt_yr,new_capacity_mt_yr,expansion_triggered,solver_status,npv_cost_usd_m
2042,APAC,Co-processing,1.2688,0.0,True,infeasible,0.0
2042,MENA,HEFA,0.1074,0.0,True,infeasible,0.0
2042,MENA,ATJ,0.2436,0.0,True,infeasible,0.0
2042,MENA,FT-MSW,0.1015,0.0,True,infeasible,0.0
2042,MENA,PtL,8.9878,0.0,True,infeasible,0.0
2042,MENA,Co-processing,0.2538,0.0,True,infeasible,0.0
2042,LATAM,ATJ,2.1557,0.0,True,infeasible,0.0
2042,LATAM,Co-processing,0.6246,0.0,True,infeasible,0.0
2042,ROW,ATJ,1.4913,0.0,True,infeasible,0.0
2042,ROW,FT-MSW,0.2372,0.0,True,infeasible,0.0
2042,ROW,Co-processing,0.7808,0.0,True,infeasible,0.0
2043,EU,HEFA,0.444,0.0,True,infeasible,0.0
2043,EU,ATJ,1.624,0.0,True,infeasible,0.0
2043,EU,FT-MSW,0.7612,0.0,True,infeasible,0.0
2043,EU,PtL,10.1729,0.0,True,infeasible,0.0
2043,EU,Co-processing,0.7612,0.0,True,infeasible,0.0
2043,US,HEFA,0.5233,0.0,True,infeasible,0.0
2043,US,ATJ,2.436,0.0,True,infeasible,0.0
2043,US,FT-MSW,1.015,0.0,True,infeasible,0.0
2043,US,PtL,4.848,0.0,True,infeasible,0.0
2043,US,Co-processing,1.015,0.0,True,infeasible,0.0
2043,APAC,HEFA,0.4225,0.0,True,infeasible,0.0
2043,APAC,ATJ,3.248,0.0,True,infeasible,0.0
2043,APAC,FT-MSW,1.5225,0.0,True,infeasible,0.0
2043,APAC,PtL,3.0498,0.0,True,infeasible,0.0
2043,APAC,Co-processing,1.2688,0.0,True,infeasible,0.0
2043,MENA,HEFA,0.1074,0.0,True,infeasible,0.0
2043,MENA,ATJ,0.2436,0.0,True,infeasible,0.0
2043,MENA,FT-MSW,0.1015,0.0,True,infeasible,0.0
2043,MENA,PtL,8.9878,0.0,True,infeasible,0.0
2043,MENA,Co-processing,0.2538,0.0,True,infeasible,0.0
2043,LATAM,ATJ,2.1557,0.0,True,infeasible,0.0
2043,LATAM,Co-processing,0.6246,0.0,True,infeasible,0.0
2043,ROW,ATJ,1.4913,0.0,True,infeasible,0.0
2043,ROW,FT-MSW,0.2372,0.0,True,infeasible,0.0
2043,ROW,Co-processing,0.7808,0.0,True,infeasible,0.0
2044,EU,HEFA,0.444,0.0,True,infeasible,0.0
2044,EU,ATJ,1.624,0.0,True,infeasible,0.0
2044,EU,FT-MSW,0.7612,0.0,True,infeasible,0.0
2044,EU,PtL,10.1729,0.0,True,infeasible,0.0
2044,EU,Co-processing,0.7612,0.0,True,infeasible,0.0
2044,US,HEFA,0.5233,0.0,True,infeasible,0.0
2044,US,ATJ,2.436,0.0,True,infeasible,0.0
2044,US,FT-MSW,1.015,0.0,True,infeasible,0.0
2044,US,PtL,4.848,0.0,True,infeasible,0.0
2044,US,Co-processing,1.015,0.0,True,infeasible,0.0
2044,APAC,HEFA,0.4225,0.0,True,infeasible,0.0
2044,APAC,ATJ,3.248,0.0,True,infeasible,0.0
2044,APAC,FT-MSW,1.5225,0.0,True,infeasible,0.0
2044,APAC,PtL,3.0498,0.0,True,infeasible,0.0
2044,APAC,Co-processing,1.2688,0.0,True,infeasible,0.0
2044,MENA,HEFA,0.1074,0.0,True,infeasible,0.0
2044,MENA,ATJ,0.2436,0.0,True,infeasible,0.0
2044,MENA,FT-MSW,0.1015,0.0,True,infeasible,0.0
2044,MENA,PtL,8.9878,0.0,True,infeasible,0.0
2044,MENA,Co-processing,0.2538,0.0,True,infeasible,0.0
2044,LATAM,ATJ,2.1557,0.0,True,infeasible,0.0
2044,LATAM,Co-processing,0.6246,0.0,True,infeasible,0.0
2044,ROW,ATJ,1.4913,0.0,True,infeasible,0.0
2044,ROW,FT-MSW,0.2372,0.0,True,infeasible,0.0
2044,ROW,Co-processing,0.7808,0.0,True,infeasible,0.0
2045,EU,HEFA,0.444,0.0,True,infeasible,0.0
2045,EU,ATJ,1.624,0.0,True,infeasible,0.0
2045,EU,FT-MSW,0.7612,0.0,True,infeasible,0.0
2045,EU,PtL,10.1729,0.0,True,infeasible,0.0
2045,EU,Co-processing,0.7612,0.0,True,infeasible,0.0
2045,US,HEFA,0.5233,0.0,True,infeasible,0.0
2045,US,ATJ,2.436,0.0,True,infeasible,0.0
2045,US,FT-MSW,1.015,0.0,True,infeasible,0.0
2045,US,PtL,4.848,0.0,True,infeasible,0.0
2045,US,Co-processing,1.015,0.0,True,infeasible,0.0
2045,APAC,HEFA,0.4225,0.0,True,infeasible,0.0
2045,APAC,ATJ,3.248,0.0,True,infeasible,0.0
2045,APAC,FT-MSW,1.5225,0.0,True,infeasible,0.0
2045,APAC,PtL,3.0498,0.0,True,infeasible,0.0
2045,APAC,Co-processing,1.2688,0.0,True,infeasible,0.0
2045,MENA,HEFA,0.1074,0.0,True,infeasible,0.0
2045,MENA,ATJ,0.2436,0.0,True,infeasible,0.0
2045,MENA,FT-MSW,0.1015,0.0,True,infeasible,0.0
2045,MENA,PtL,8.9878,0.0,True,infeasible,0.0
2045,MENA,Co-processing,0.2538,0.0,True,infeasible,0.0
2045,LATAM,ATJ,2.1557,0.0,True,infeasible,0.0
2045,LATAM,Co-processing,0.6246,0.0,True,infeasible,0.0
2045,ROW,ATJ,1.4913,0.0,True,infeasible,0.0
2045,ROW,FT-MSW,0.2372,0.0,True,infeasible,0.0
2045,ROW,Co-processing,0.7808,0.0,True,infeasible,0.0
