route_id,airline_id,operator_name,segment,origin_airport,origin_country,origin_region,dest_airport,dest_country,dest_region,flight_type,aircraft_type,annual_flights_2025,distance_km,annual_growth_rate,saf_pct_2025,saf_pct_2030,saf_pct_2035,saf_pct_2040,saf_pct_2045,saf_pct_2050
R161,NZ,Air New Zealand,Passenger,AKL,New Zealand,APAC,SIN,Singapore,APAC,international,B787-9,1847,8800.0,0.05,0.0,0.02,0.05,0.15,0.2,0.3
R162,FR,Ryanair,Passenger,DUB,Ireland,EU,BCN,Spain,EU,international,B737MAX8,1616,1630.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R163,FR,Ryanair,Passenger,DUB,Ireland,EU,MAD,Spain,EU,international,B737MAX8,1077,1740.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R164,FR,Ryanair,Passenger,DUB,Ireland,EU,FCO,Italy,EU,international,B737MAX8,1077,1890.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R165,U2,easyJet,Passenger,LGW,United Kingdom,EU,BCN,Spain,EU,international,A320neo,2251,1640.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R166,U2,easyJet,Passenger,LGW,United Kingdom,EU,AMS,Netherlands,EU,international,A320neo,2251,370.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R167,U2,easyJet,Passenger,LGW,United Kingdom,EU,CDG,France,EU,international,A320neo,2251,340.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R168,W6,Wizz Air,Passenger,BUD,Hungary,EU,LHR,United Kingdom,EU,international,A320neo,209,1460.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R169,W6,Wizz Air,Passenger,BUD,Hungary,EU,CDG,France,EU,international,A320neo,157,1480.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R170,W6,Wizz Air,Passenger,BUD,Hungary,EU,DXB,UAE,MENA,international,A321neo,104,4500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R171,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,LHR,United Kingdom,EU,international,B737MAX8,719,1150.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R172,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,CDG,France,EU,international,B737MAX8,719,1300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R173,DY,Norwegian Air Shuttle,Passenger,OSL,Norway,EU,BCN,Spain,EU,international,B737MAX8,431,2900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R174,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,JFK,United States,US,international,A330-300,293,6600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R175,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,LHR,United Kingdom,EU,international,A320neo,1464,1000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R176,SK,SAS Scandinavian Airlines,Passenger,CPH,Denmark,EU,ORD,United States,US,international,A330-300,146,7200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R177,AY,Finnair,Passenger,HEL,Finland,EU,BKK,Thailand,APAC,international,A350-900,203,7800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R178,AY,Finnair,Passenger,HEL,Finland,EU,JFK,United States,US,international,A350-900,203,6800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R179,AY,Finnair,Passenger,HEL,Finland,EU,NRT,Japan,APAC,international,A350-900,101,8000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R180,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,JFK,United States,US,international,B777-300ER,777,6300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R181,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,SIN,Singapore,APAC,international,B777-300ER,259,10200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R182,LX,SWISS International Air Lines,Passenger,ZRH,Switzerland,EU,NRT,Japan,APAC,international,B777-300ER,259,9700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R183,OS,Austrian Airlines,Passenger,VIE,Austria,EU,JFK,United States,US,international,B777-300ER,310,6900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R184,OS,Austrian Airlines,Passenger,VIE,Austria,EU,BKK,Thailand,APAC,international,B777-300ER,310,8600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R185,OS,Austrian Airlines,Passenger,VIE,Austria,EU,NRT,Japan,APAC,international,B777-300ER,155,9400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R186,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,JFK,United States,US,international,A330-300,670,5400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R187,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,GRU,Brazil,LATAM,international,A330-300,447,7600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R188,TP,TAP Air Portugal,Passenger,LIS,Portugal,EU,MIA,United States,US,international,A330-300,447,7200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R189,AZ,ITA Airways,Passenger,FCO,Italy,EU,JFK,United States,US,international,A330-300,428,6900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R190,AZ,ITA Airways,Passenger,FCO,Italy,EU,LAX,United States,US,international,A350-900,214,9800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R191,AZ,ITA Airways,Passenger,FCO,Italy,EU,NRT,Japan,APAC,international,B787-9,214,9900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R192,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,JFK,United States,US,international,A350-900,2251,5600.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R193,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,LAX,United States,US,international,A330-300,750,8700.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R194,VS,Virgin Atlantic,Passenger,LHR,United Kingdom,EU,ATL,United States,US,international,A330-300,750,7100.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R195,AC,Air Canada,Passenger,YYZ,Canada,US,LHR,United Kingdom,EU,international,B787-9,737,5700.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R196,AC,Air Canada,Passenger,YYZ,Canada,US,CDG,France,EU,international,B787-9,553,6000.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R197,AC,Air Canada,Passenger,YVR,Canada,US,NRT,Japan,APAC,international,B787-9,369,8200.0,0.025,0.0,0.025,0.1,0.2,0.3,0.5
R198,B6,JetBlue Airways,Passenger,JFK,United States,US,LGW,United Kingdom,EU,international,A321neo,2665,5600.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R199,B6,JetBlue Airways,Passenger,JFK,United States,US,CDG,France,EU,international,A321neo,1333,5800.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R200,B6,JetBlue Airways,Passenger,JFK,United States,US,AMS,Netherlands,EU,international,A321neo,1333,5870.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R201,AS,Alaska Airlines,Passenger,SEA,United States,US,CUN,Mexico,LATAM,international,B737MAX8,2665,3900.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R202,AS,Alaska Airlines,Passenger,SEA,United States,US,MEX,Mexico,LATAM,international,B737MAX8,1333,3700.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R203,AS,Alaska Airlines,Passenger,SEA,United States,US,GDL,Mexico,LATAM,international,B737MAX8,1333,3200.0,0.025,0.005,0.03,0.1,0.2,0.3,0.4
R204,AM,Aeromexico,Passenger,MEX,Mexico,LATAM,MAD,Spain,EU,international,B787-9,276,9000.0,0.04,0.0,0.025,0.1,0.2,0.3,0.5
R205,AM,Aeromexico,Passenger,MEX,Mexico,LATAM,JFK,United States,US,international,B737MAX8,551,3400.0,0.04,0.0,0.025,0.1,0.2,0.3,0.5
R206,AM,Aeromexico,Passenger,MEX,Mexico,LATAM,LAX,United States,US,international,B737MAX8,827,2600.0,0.04,0.0,0.025,0.1,0.2,0.3,0.5
R207,CM,Copa Airlines,Passenger,PTY,Panama,LATAM,JFK,United States,US,international,B737MAX8,4437,3400.0,0.04,0.0,0.025,0.1,0.2,0.3,0.5
R208,CM,Copa Airlines,Passenger,PTY,Panama,LATAM,MAD,Spain,EU,international,B787-9,1479,8500.0,0.04,0.0,0.025,0.1,0.2,0.3,0.5
R209,CM,Copa Airlines,Passenger,PTY,Panama,LATAM,GRU,Brazil,LATAM,international,B737MAX8,2958,5800.0,0.04,0.0,0.025,0.1,0.2,0.3,0.5
R210,AD,Azul Brazilian Airlines,Passenger,VCP,Brazil,LATAM,LIS,Portugal,EU,international,A330-300,222,8400.0,0.04,0.0,0.025,0.1,0.2,0.3,0.5
R211,AD,Azul Brazilian Airlines,Passenger,VCP,Brazil,LATAM,FLL,United States,US,international,A321neo,333,6700.0,0.04,0.0,0.025,0.1,0.2,0.3,0.5
R212,G3,GOL Airlines,Passenger,GRU,Brazil,LATAM,EZE,Argentina,LATAM,international,B737-800,444,2200.0,0.04,0.0,0.025,0.1,0.2,0.3,0.5
R213,G3,GOL Airlines,Passenger,GRU,Brazil,LATAM,SCL,Chile,LATAM,international,B737-800,222,2600.0,0.04,0.0,0.025,0.1,0.2,0.3,0.5
R214,G3,GOL Airlines,Passenger,GRU,Brazil,LATAM,MVD,Uruguay,LATAM,international,B737-800,222,2000.0,0.04,0.0,0.025,0.1,0.2,0.3,0.5
R215,MS,EgyptAir,Passenger,CAI,Egypt,MENA,LHR,United Kingdom,EU,international,B777-300ER,3739,3500.0,0.045,0.0,0.025,0.1,0.2,0.3,0.5
R216,MS,EgyptAir,Passenger,CAI,Egypt,MENA,JFK,United States,US,international,B777-300ER,1246,9000.0,0.045,0.0,0.025,0.1,0.2,0.3,0.5
R217,MS,EgyptAir,Passenger,CAI,Egypt,MENA,PEK,China,APAC,international,B777-300ER,1246,7200.0,0.045,0.0,0.025,0.1,0.2,0.3,0.5
R218,KQ,Kenya Airways,Passenger,NBO,Kenya,ROW,LHR,United Kingdom,EU,international,B787-9,2524,6800.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R219,KQ,Kenya Airways,Passenger,NBO,Kenya,ROW,CDG,France,EU,international,B787-9,1682,6300.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R220,KQ,Kenya Airways,Passenger,NBO,Kenya,ROW,JFK,United States,US,international,B787-9,841,11500.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R221,SA,South African Airways,Passenger,JNB,South Africa,ROW,LHR,United Kingdom,EU,international,A330-300,2129,9000.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R222,SA,South African Airways,Passenger,JNB,South Africa,ROW,IAD,United States,US,international,A330-300,1065,12600.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R223,SA,South African Airways,Passenger,JNB,South Africa,ROW,SIN,Singapore,APAC,international,A330-300,1065,9700.0,0.035,0.0,0.025,0.1,0.2,0.3,0.5
R224,AT,Royal Air Maroc,Passenger,CMN,Morocco,MENA,CDG,France,EU,international,B737MAX8,8138,2100.0,0.045,0.0,0.025,0.1,0.2,0.3,0.5
R225,AT,Royal Air Maroc,Passenger,CMN,Morocco,MENA,JFK,United States,US,international,B787-9,2713,5800.0,0.045,0.0,0.025,0.1,0.2,0.3,0.5
R226,AT,Royal Air Maroc,Passenger,CMN,Morocco,MENA,CAI,Egypt,ROW,international,B737MAX8,2713,3700.0,0.045,0.0,0.025,0.1,0.2,0.3,0.5
R227,LH,Lufthansa,Passenger,FRA,Germany,EU,ORD,United States,US,international,B787-9,3167,7400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R228,LH,Lufthansa,Passenger,FRA,Germany,EU,IAD,United States,US,international,B787-9,2377,6900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R229,LH,Lufthansa,Passenger,FRA,Germany,EU,EWR,United States,US,international,B787-9,2377,6350.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R230,LH,Lufthansa,Passenger,FRA,Germany,EU,MIA,United States,US,international,B787-9,2377,8750.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R231,LH,Lufthansa,Passenger,FRA,Germany,EU,LAX,United States,US,international,A350-900,2377,9350.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R232,LH,Lufthansa,Passenger,FRA,Germany,EU,SFO,United States,US,international,A350-900,1584,9500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R233,LH,Lufthansa,Passenger,FRA,Germany,EU,YYZ,Canada,US,international,B787-9,2377,6400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R234,LH,Lufthansa,Passenger,FRA,Germany,EU,GRU,Brazil,LATAM,international,B787-9,2377,10000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R235,LH,Lufthansa,Passenger,FRA,Germany,EU,EZE,Argentina,LATAM,international,B787-9,1584,11900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R236,LH,Lufthansa,Passenger,FRA,Germany,EU,BOG,Colombia,LATAM,international,B787-9,1584,9600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R237,LH,Lufthansa,Passenger,FRA,Germany,EU,MEX,Mexico,LATAM,international,B787-9,1584,9600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R238,LH,Lufthansa,Passenger,FRA,Germany,EU,NRT,Japan,APAC,international,B787-9,2377,9400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R239,LH,Lufthansa,Passenger,FRA,Germany,EU,HND,Japan,APAC,international,B787-9,1584,9400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R240,LH,Lufthansa,Passenger,FRA,Germany,EU,ICN,South Korea,APAC,international,B787-9,2377,8900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R241,LH,Lufthansa,Passenger,FRA,Germany,EU,SYD,Australia,APAC,international,A350-900,1584,16500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R242,LH,Lufthansa,Passenger,FRA,Germany,EU,MEL,Australia,APAC,international,A350-900,1584,16700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R243,LH,Lufthansa,Passenger,FRA,Germany,EU,BKK,Thailand,APAC,international,B787-9,2377,9100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R244,LH,Lufthansa,Passenger,FRA,Germany,EU,KUL,Malaysia,APAC,international,A350-900,1584,10600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R245,LH,Lufthansa,Passenger,FRA,Germany,EU,AUH,UAE,MENA,international,B787-9,1584,5000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R246,LH,Lufthansa,Passenger,FRA,Germany,EU,DOH,Qatar,MENA,international,B787-9,2377,4900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R247,LH,Lufthansa,Passenger,FRA,Germany,EU,RUH,Saudi Arabia,MENA,international,B787-9,2377,4800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R248,LH,Lufthansa,Passenger,FRA,Germany,EU,JED,Saudi Arabia,MENA,international,B787-9,1584,5200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R249,LH,Lufthansa,Passenger,FRA,Germany,EU,CAI,Egypt,MENA,international,A321neo,2377,2900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R250,LH,Lufthansa,Passenger,FRA,Germany,EU,NBO,Kenya,ROW,international,B787-9,1584,6550.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R251,LH,Lufthansa,Passenger,FRA,Germany,EU,JNB,South Africa,ROW,international,B787-9,2377,9000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R252,LH,Lufthansa,Passenger,FRA,Germany,EU,ACC,Ghana,ROW,international,A330-300,1584,5600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R253,LH,Lufthansa,Passenger,FRA,Germany,EU,LOS,Nigeria,ROW,international,A330-300,2377,5100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R254,LH,Lufthansa,Passenger,FRA,Germany,EU,ADD,Ethiopia,ROW,international,B787-9,1584,5600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R255,LH,Lufthansa,Passenger,MUC,Germany,EU,JFK,United States,US,international,B787-9,3167,8200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R256,LH,Lufthansa,Passenger,MUC,Germany,EU,ORD,United States,US,international,B787-9,2377,8000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R257,LH,Lufthansa,Passenger,MUC,Germany,EU,IAD,United States,US,international,B787-9,2377,7600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R258,LH,Lufthansa,Passenger,MUC,Germany,EU,LAX,United States,US,international,A350-900,1584,9800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R259,LH,Lufthansa,Passenger,MUC,Germany,EU,SFO,United States,US,international,A350-900,1584,9900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R260,LH,Lufthansa,Passenger,MUC,Germany,EU,YYZ,Canada,US,international,B787-9,1584,7100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R261,LH,Lufthansa,Passenger,MUC,Germany,EU,NRT,Japan,APAC,international,B787-9,2377,9300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R262,LH,Lufthansa,Passenger,MUC,Germany,EU,ICN,South Korea,APAC,international,B787-9,1584,8750.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R263,LH,Lufthansa,Passenger,MUC,Germany,EU,SIN,Singapore,APAC,international,A350-900,1584,10100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R264,LH,Lufthansa,Passenger,MUC,Germany,EU,DXB,UAE,MENA,international,B787-9,3167,4800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R265,LH,Lufthansa,Passenger,MUC,Germany,EU,DOH,Qatar,MENA,international,B787-9,1584,4700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R266,LH,Lufthansa,Passenger,MUC,Germany,EU,AUH,UAE,MENA,international,B787-9,1584,4800.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R267,LH,Lufthansa,Passenger,MUC,Germany,EU,JNB,South Africa,ROW,international,B787-9,1584,8700.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R268,AF,Air France,Passenger,CDG,France,EU,ORD,United States,US,international,B787-9,1709,7340.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R269,AF,Air France,Passenger,CDG,France,EU,IAD,United States,US,international,B787-9,1283,6850.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R270,AF,Air France,Passenger,CDG,France,EU,EWR,United States,US,international,B787-9,1709,5830.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R271,AF,Air France,Passenger,CDG,France,EU,LAX,United States,US,international,A350-900,1283,9100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R272,AF,Air France,Passenger,CDG,France,EU,SFO,United States,US,international,A350-900,854,9000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R273,AF,Air France,Passenger,CDG,France,EU,MIA,United States,US,international,B787-9,1283,8750.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R274,AF,Air France,Passenger,CDG,France,EU,YYZ,Canada,US,international,B787-9,1283,6580.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R275,AF,Air France,Passenger,CDG,France,EU,YUL,Canada,US,international,B787-9,1283,5500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R276,AF,Air France,Passenger,CDG,France,EU,ATL,United States,US,international,B787-9,1283,8060.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R277,AF,Air France,Passenger,CDG,France,EU,BOS,United States,US,international,B787-9,1283,5500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R278,AF,Air France,Passenger,CDG,France,EU,SEA,United States,US,international,B787-9,854,8450.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R279,AF,Air France,Passenger,CDG,France,EU,GRU,Brazil,LATAM,international,B787-9,1709,9400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R280,AF,Air France,Passenger,CDG,France,EU,EZE,Argentina,LATAM,international,A350-900,854,11200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R281,AF,Air France,Passenger,CDG,France,EU,BOG,Colombia,LATAM,international,B787-9,1283,9050.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R282,AF,Air France,Passenger,CDG,France,EU,MEX,Mexico,LATAM,international,B787-9,854,9400.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R283,AF,Air France,Passenger,CDG,France,EU,LIM,Peru,LATAM,international,B787-9,854,10500.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R284,AF,Air France,Passenger,CDG,France,EU,HND,Japan,APAC,international,B787-9,1709,9720.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R285,AF,Air France,Passenger,CDG,France,EU,ICN,South Korea,APAC,international,B787-9,1283,9200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R286,AF,Air France,Passenger,CDG,France,EU,SYD,Australia,APAC,international,A350-900,854,16900.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R287,AF,Air France,Passenger,CDG,France,EU,BKK,Thailand,APAC,international,B787-9,1283,9600.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R288,AF,Air France,Passenger,CDG,France,EU,DXB,UAE,MENA,international,B787-9,1709,5200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R289,AF,Air France,Passenger,CDG,France,EU,DOH,Qatar,MENA,international,B787-9,1283,5100.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R290,AF,Air France,Passenger,CDG,France,EU,AUH,UAE,MENA,international,B787-9,854,5150.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R291,AF,Air France,Passenger,CDG,France,EU,CAI,Egypt,MENA,international,A321neo,1283,3200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R292,AF,Air France,Passenger,CDG,France,EU,RUH,Saudi Arabia,MENA,international,B787-9,1283,5300.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R293,AF,Air France,Passenger,CDG,France,EU,NBO,Kenya,ROW,international,B787-9,1283,6450.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R294,AF,Air France,Passenger,CDG,France,EU,JNB,South Africa,ROW,international,B787-9,1283,9000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R295,AF,Air France,Passenger,CDG,France,EU,ABJ,Ivory Coast,ROW,international,B787-9,1283,5000.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R296,AF,Air France,Passenger,CDG,France,EU,DKR,Senegal,ROW,international,A330-300,1283,4200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R297,AF,Air France,Passenger,CDG,France,EU,CMN,Morocco,MENA,international,A321neo,1709,2140.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R298,AF,Air France,Passenger,CDG,France,EU,LOS,Nigeria,ROW,international,A330-300,1283,5250.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R299,AF,Air France,Passenger,CDG,France,EU,ADD,Ethiopia,ROW,international,B787-9,854,6200.0,0.03,0.02,0.06,0.15,0.3,0.4,0.5
R300,BA,British Airways,Passenger,LHR,United Kingdom,EU,ORD,United States,US,international,B787-9,1125,6350.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R301,BA,British Airways,Passenger,LHR,United Kingdom,EU,LAX,United States,US,international,A350-900,750,8760.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R302,BA,British Airways,Passenger,LHR,United Kingdom,EU,SFO,United States,US,international,B787-9,563,8630.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R303,BA,British Airways,Passenger,LHR,United Kingdom,EU,MIA,United States,US,international,B787-9,563,7120.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R304,BA,British Airways,Passenger,LHR,United Kingdom,EU,BOS,United States,US,international,B787-9,750,5240.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R305,BA,British Airways,Passenger,LHR,United Kingdom,EU,ATL,United States,US,international,B787-9,750,7120.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R306,BA,British Airways,Passenger,LHR,United Kingdom,EU,IAD,United States,US,international,B787-9,750,5770.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R307,BA,British Airways,Passenger,LHR,United Kingdom,EU,SEA,United States,US,international,B787-9,375,7830.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R308,BA,British Airways,Passenger,LHR,United Kingdom,EU,YYZ,Canada,US,international,B787-9,563,5730.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R309,BA,British Airways,Passenger,LHR,United Kingdom,EU,YVR,Canada,US,international,B787-9,375,7590.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R310,BA,British Airways,Passenger,LHR,United Kingdom,EU,YUL,Canada,US,international,B787-9,375,5250.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R311,BA,British Airways,Passenger,LHR,United Kingdom,EU,GRU,Brazil,LATAM,international,B787-9,563,9450.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R312,BA,British Airways,Passenger,LHR,United Kingdom,EU,EZE,Argentina,LATAM,international,A350-900,563,11650.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R313,BA,British Airways,Passenger,LHR,United Kingdom,EU,BOG,Colombia,LATAM,international,B787-9,375,9050.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R314,BA,British Airways,Passenger,LHR,United Kingdom,EU,MEX,Mexico,LATAM,international,B787-9,375,9020.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R315,BA,British Airways,Passenger,LHR,United Kingdom,EU,NRT,Japan,APAC,international,B787-9,750,9600.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R316,BA,British Airways,Passenger,LHR,United Kingdom,EU,ICN,South Korea,APAC,international,B787-9,563,9100.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R317,BA,British Airways,Passenger,LHR,United Kingdom,EU,SIN,Singapore,APAC,international,B787-9,750,10850.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R318,BA,British Airways,Passenger,LHR,United Kingdom,EU,BKK,Thailand,APAC,international,B787-9,563,9540.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R319,BA,British Airways,Passenger,LHR,United Kingdom,EU,KUL,Malaysia,APAC,international,B787-9,375,10580.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R320,BA,British Airways,Passenger,LHR,United Kingdom,EU,DOH,Qatar,MENA,international,B787-9,750,5200.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R321,BA,British Airways,Passenger,LHR,United Kingdom,EU,AUH,UAE,MENA,international,B787-9,750,5500.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R322,BA,British Airways,Passenger,LHR,United Kingdom,EU,RUH,Saudi Arabia,MENA,international,B787-9,563,5100.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R323,BA,British Airways,Passenger,LHR,United Kingdom,EU,JED,Saudi Arabia,MENA,international,B787-9,375,5330.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R324,BA,British Airways,Passenger,LHR,United Kingdom,EU,CAI,Egypt,MENA,international,A321neo,563,3500.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
R325,BA,British Airways,Passenger,LHR,United Kingdom,EU,CMN,Morocco,MENA,international,A320neo,563,2100.0,0.03,0.02,0.1,0.15,0.3,0.4,0.5
